what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.core,3.17.0.v20150625-2042,"org.eclipse.mylyn.commons.core",1455931454646
started,bundle,org.eclipse.mylyn.commons.net,3.17.0.v20150706-2057,"org.eclipse.mylyn.commons.net",1455931454646
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.notifications.core",1455931454651
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.9.0.v20150828-2041,"org.eclipse.mylyn.commons.notifications.feed",1455931454653
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.9.0.v20150625-2042,"org.eclipse.mylyn.commons.repositories.ui",1455931454656
started,bundle,org.eclipse.mylyn.commons.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.ui",1455931454660
started,bundle,org.eclipse.mylyn.commons.workbench,3.17.0.v20150828-2041,"org.eclipse.mylyn.commons.workbench",1455931454661
started,bundle,org.eclipse.mylyn.context.core,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.core",1455931454661
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.context.tasks.ui",1455931454661
started,bundle,org.eclipse.mylyn.monitor.ui,3.17.0.v20150828-2041,"org.eclipse.mylyn.monitor.ui",1455931454662
started,bundle,org.eclipse.mylyn.tasks.ui,3.17.0.v20150909-1822,"org.eclipse.mylyn.tasks.ui",1455931454663
started,bundle,org.eclipse.mylyn.team.ui,3.17.0.v20150625-2044,"org.eclipse.mylyn.team.ui",1455931454664
started,bundle,org.eclipse.oomph.base,1.2.0.v20150915-0926,"org.eclipse.oomph.base",1455931454669
started,bundle,org.eclipse.oomph.base.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.base.edit",1455931454669
started,bundle,org.eclipse.oomph.jreinfo.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.jreinfo.ui",1455931454670
started,bundle,org.eclipse.oomph.p2,1.2.0.v20150915-0926,"org.eclipse.oomph.p2",1455931454670
started,bundle,org.eclipse.oomph.p2.core,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.core",1455931454670
started,bundle,org.eclipse.oomph.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.edit",1455931454671
started,bundle,org.eclipse.oomph.p2.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.p2.ui",1455931454672
started,bundle,org.eclipse.oomph.predicates,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates",1455931454672
started,bundle,org.eclipse.oomph.predicates.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.predicates.edit",1455931454673
started,bundle,org.eclipse.oomph.preferences,1.2.0.v20150915-0926,"org.eclipse.oomph.preferences",1455931454673
started,bundle,org.eclipse.oomph.resources,1.2.0.v20150915-0926,"org.eclipse.oomph.resources",1455931454674
started,bundle,org.eclipse.oomph.setup,1.2.0.v20150915-0926,"org.eclipse.oomph.setup",1455931454674
started,bundle,org.eclipse.oomph.setup.core,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.core",1455931454674
started,bundle,org.eclipse.oomph.setup.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.edit",1455931454677
started,bundle,org.eclipse.oomph.setup.p2,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.p2",1455931454677
started,bundle,org.eclipse.oomph.setup.p2.edit,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.p2.edit",1455931454678
started,bundle,org.eclipse.oomph.setup.sync,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.sync",1455931454690
started,bundle,org.eclipse.oomph.setup.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.setup.ui",1455931454691
started,bundle,org.eclipse.oomph.ui,1.2.0.v20150915-0926,"org.eclipse.oomph.ui",1455931454712
started,bundle,org.eclipse.oomph.util,1.2.0.v20150915-0926,"org.eclipse.oomph.util",1455931454713
started,bundle,org.eclipse.oomph.workingsets,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets",1455931454714
started,bundle,org.eclipse.oomph.workingsets.editor,1.2.0.v20150915-0926,"org.eclipse.oomph.workingsets.editor",1455931454755
started,bundle,org.eclipse.team.core,3.7.100.v20150203-1452,"org.eclipse.team.core",1455931454756
started,bundle,org.eclipse.team.ui,3.7.200.v20150203-1452,"org.eclipse.team.ui",1455931454757
started,bundle,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui",1455931454758
started,bundle,org.eclipse.ui.console,3.6.100.v20150822-1912,"org.eclipse.ui.console",1455931454758
started,bundle,org.eclipse.ui.editors,3.9.0.v20150213-1939,"org.eclipse.ui.editors",1455931454758
started,bundle,org.eclipse.ui.forms,3.6.200.v20150506-2029,"org.eclipse.ui.forms",1455931454759
started,bundle,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.ide",1455931454760
started,bundle,org.eclipse.ui.ide.application,1.1.0.v20150422-0725,"org.eclipse.ui.ide.application",1455931454761
started,bundle,org.eclipse.ui.monitoring,1.0.0.v20150512-1436,"org.eclipse.ui.monitoring",1455931454761
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1455931454762
started,bundle,org.eclipse.ui.themes,1.1.0.v20150511-0913,"org.eclipse.ui.themes",1455931454762
started,bundle,org.eclipse.ui.views,3.8.0.v20150422-0725,"org.eclipse.ui.views",1455931454762
started,bundle,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"org.eclipse.ui.workbench",1455931454763
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.100.v20141023-1946,"org.eclipse.ui.workbench.texteditor",1455931454764
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1455931454765
started,bundle,org.eclipse.wb.core,1.8.0.r45x201506110820,"org.eclipse.wb.core",1455931454765
started,bundle,org.eclipse.wb.core.lib,1.8.0.r45x201506110820,"org.eclipse.wb.core.lib",1455931454864
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1455931454864
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1455931454864
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1455931454864
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1455931454865
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1455931454865
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1455931454865
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1455931454893
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1455931454894
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1455931454895
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1455931454895
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1455931454899
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1455931454926
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1455931454926
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1455931454927
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1455931454948
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1455931454949
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1455931454987
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1455931455002
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1455931455018
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1455931455028
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1455931455029
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1455931455029
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1455931455029
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1455931455046
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1455931455063
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1455931455063
os,sysinfo,,,"linux",1455931455067
arch,sysinfo,,,"x86_64",1455931455067
ws,sysinfo,,,"gtk",1455931455067
locale,sysinfo,,,"es_CO",1455931455067
processors,sysinfo,,,"4",1455931455067
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1455931455067
java.runtime.version,sysinfo,,,"1.8.0_72-b15",1455931455067
java.specification.name,sysinfo,,,"Java Platform API Specification",1455931455067
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455931455067
java.specification.version,sysinfo,,,"1.8",1455931455067
java.vendor,sysinfo,,,"Oracle Corporation",1455931455067
java.version,sysinfo,,,"1.8.0_72",1455931455067
java.vm.info,sysinfo,,,"mixed mode",1455931455067
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1455931455067
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455931455067
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455931455067
java.vm.specification.version,sysinfo,,,"1.8",1455931455067
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455931455067
java.vm.version,sysinfo,,,"25.72-b15",1455931455067
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1455931474278
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1455931474297
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1455931474342
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1455931474344
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1455931474689
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1455931474708
started,bundle,org.eclipse.compare,3.5.600.v20150420-1449,"org.eclipse.compare",1455931475015
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931475369
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931487109
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931487187
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931661516
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931661537
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931663660
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931663822
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455931665016
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931665425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931665521
started,bundle,org.eclipse.recommenders.injection,2.2.4.v20150914-0857,"org.eclipse.recommenders.injection",1455931668635
started,bundle,org.eclipse.recommenders.apidocs.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.apidocs.rcp",1455931668657
started,bundle,org.eclipse.recommenders.chain.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.chain.rcp",1455931668661
started,bundle,org.eclipse.recommenders.completion.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.completion.rcp",1455931668676
started,bundle,org.eclipse.recommenders.coordinates.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates.rcp",1455931668688
started,bundle,org.eclipse.recommenders.coordinates,2.2.4.v20150914-0857,"org.eclipse.recommenders.coordinates",1455931668694
started,bundle,org.eclipse.recommenders.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.rcp",1455931668734
started,bundle,org.eclipse.recommenders.snipmatch.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.snipmatch.rcp",1455931668747
started,bundle,org.eclipse.recommenders.models,2.2.4.v20150914-0857,"org.eclipse.recommenders.models",1455931668910
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455931669407
activated,view,org.eclipse.ui.ide,3.11.0.v20150825-2158,"org.eclipse.ui.views.ProblemView",1455931671209
started,bundle,org.eclipse.recommenders.utils.rcp,2.2.4.v20150914-0857,"org.eclipse.recommenders.utils.rcp",1455931671317
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931677667
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931679506
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455931688651
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931688988
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931690626
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931690669
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1455931699255
started,bundle,org.eclipse.debug.ui,3.11.100.v20150731-1137,"org.eclipse.debug.ui",1455931699390
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1455931699472
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1455931730513
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931832133
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931832156
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931839897
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931841550
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931841607
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931852023
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931852041
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931853928
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455931871958
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931872237
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455931940826
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931946178
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931947905
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931947930
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455931949719
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931950036
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931951687
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931951763
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931975240
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931975268
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931977134
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931980528
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931980610
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.file.properties",1455931984724
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931984740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455931986946
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1455931987409
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931988899
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931989243
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931989250
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931989255
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455931992358
deactivated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931992617
activated,workbench,org.eclipse.ui.workbench,3.107.0.v20150825-2206,"",1455931993884
